vint_moyy,fico_bkt,fico_bkt_coupon
201504,[620-650),0.174381478985415
201504,[650-680),0.160212141336359
201504,[680-710),0.134341199407763
201504,[710-750),0.118766623601882
201504,[750+),0.0968715511308489
201505,[620-650),0.176636203488262
201505,[650-680),0.164929213920257
201505,[680-710),0.136170373326309
201505,[710-750),0.121265427010788
201505,[750+),0.098014364356784
201506,[620-650),0.177114634502884
201506,[650-680),0.167026976851145
201506,[680-710),0.138403710205681
201506,[710-750),0.123618274685479
201506,[750+),0.101517045701969
201507,[620-650),0.180953970037938
201507,[650-680),0.167269209269382
201507,[680-710),0.137791468787256
201507,[710-750),0.12152601899111
201507,[750+),0.0983689885811641
201508,[620-650),0.18538502419573
201508,[650-680),0.166132517540078
201508,[680-710),0.138921396277736
201508,[710-750),0.123393553750852
201508,[750+),0.0981275824504832
201509,[620-650),0.19394074888477
201509,[650-680),0.170957887667458
201509,[680-710),0.142606947441507
201509,[710-750),0.124540723328822
201509,[750+),0.100406255856924
201510,[620-650),0.194209266150478
201510,[650-680),0.166555878219085
201510,[680-710),0.141080949349943
201510,[710-750),0.12094480267572
201510,[750+),0.0959689128495908
201511,[620-650),0.193353650289763
201511,[650-680),0.166934970337579
201511,[680-710),0.14046963030432
201511,[710-750),0.119274518235761
201511,[750+),0.0917172509638189
201512,[620-650),0.194261234762954
201512,[650-680),0.165543251571721
201512,[680-710),0.139837829297642
201512,[710-750),0.118216838546172
201512,[750+),0.0929849757081626
201601,[620-650),0.193231102190345
201601,[650-680),0.163903883366389
201601,[680-710),0.135912649919443
201601,[710-750),0.113679883720573
201601,[750+),0.0882114225733674
201602,[620-650),0.19216091839562
201602,[650-680),0.165372222889514
201602,[680-710),0.136321210436758
201602,[710-750),0.110986234887554
201602,[750+),0.0867700001078338
201603,[620-650),0.199308605445309
201603,[650-680),0.171556557236489
201603,[680-710),0.142191965669075
201603,[710-750),0.119963885120661
201603,[750+),0.0924044281859053
201604,[620-650),0.196700879673876
201604,[650-680),0.171785024300104
201604,[680-710),0.143444609655173
201604,[710-750),0.121682572732644
201604,[750+),0.0968682826739309
201605,[620-650),0.20511062032339
