source_platform,vint_moyy,fico_bkt,fico_bkt_coupon
Upstart,202010,[710-750),0.168527597963274
Upstart,202010,[750+),0.15872775712807
Upstart,202011,[0-620),0.245334481912411
Upstart,202011,[620-650),0.22038098504481
Upstart,202011,[650-680),0.202810094673845
Upstart,202011,[680-710),0.184352362744022
Upstart,202011,[710-750),0.17081893428789
Upstart,202011,[750+),0.160974928434095
Upstart,202012,[0-620),0.249763841438602
Upstart,202012,[620-650),0.221366780506246
Upstart,202012,[650-680),0.20136324916841
Upstart,202012,[680-710),0.186965408081068
Upstart,202012,[710-750),0.170146025002305
Upstart,202012,[750+),0.15756254969157
Upstart,202101,[0-620),0.247232692743387
Upstart,202101,[620-650),0.217868620317349
Upstart,202101,[650-680),0.197106061432341
Upstart,202101,[680-710),0.180506100002974
Upstart,202101,[710-750),0.162929275101268
Upstart,202101,[750+),0.159807458684286
Upstart,202102,[0-620),0.246393489094995
Upstart,202102,[620-650),0.218172970643854
Upstart,202102,[650-680),0.196427977027816
Upstart,202102,[680-710),0.179653709662874
Upstart,202102,[710-750),0.160856486596863
Upstart,202102,[750+),0.154861507008574
Upstart,202103,[0-620),0.236424493288058
Upstart,202103,[620-650),0.208946841577517
Upstart,202103,[650-680),0.18590466243633
Upstart,202103,[680-710),0.1695772860061
Upstart,202103,[710-750),0.151649848814414
Upstart,202103,[750+),0.145139498400943
Upstart,202104,[0-620),0.235959050767671
Upstart,202104,[620-650),0.207808612861788
Upstart,202104,[650-680),0.183539214679734
Upstart,202104,[680-710),0.167566076703841
Upstart,202104,[710-750),0.148064962270369
Upstart,202104,[750+),0.14200109899933
Upstart,202105,[0-620),0.238070908084321
Upstart,202105,[620-650),0.210364406151968
Upstart,202105,[650-680),0.184031699029665
Upstart,202105,[680-710),0.168231909690624
Upstart,202105,[710-750),0.148860619276008
Upstart,202105,[750+),0.136715665680779
Upstart,202106,[0-620),0.240817574784003
Upstart,202106,[620-650),0.21384272343285
Upstart,202106,[650-680),0.189557234317873
Upstart,202106,[680-710),0.173325281174499
Upstart,202106,[710-750),0.154043785607544
Upstart,202106,[750+),0.142667492240235
Upstart,202107,[0-620),0.244517669126923
Upstart,202107,[620-650),0.218371842537197
Upstart,202107,[650-680),0.195582877567988
Upstart,202107,[680-710),0.17766293483862
Upstart,202107,[710-750),0.1558429956261
Upstart,202107,[750+),0.145892508700735
Upstart,202108,[0-620),0.246415076044255
Upstart,202108,[620-650),0.220973625872494
Upstart,202108,[650-680),0.196223937702645
Upstart,202108,[680-710),0.179630886902285
Upstart,202108,[710-750),0.158192702502479
Upstart,202108,[750+),0.147408196648065
Upstart,202109,[0-620),0.25080629450482
Upstart,202109,[620-650),0.225656367970438
Upstart,202109,[650-680),0.200714889489028
Upstart,202109,[680-710),0.177519742722413
Upstart,202109,[710-750),0.154143717281987
Upstart,202109,[750+),0.139794163681705
Upstart,202110,[0-620),0.250926874790994
Upstart,202110,[620-650),0.220779912716848
Upstart,202110,[650-680),0.199822658638089
Upstart,202110,[680-710),0.181197635885911
Upstart,202110,[710-750),0.15001967782892
Upstart,202110,[750+),0.132971547098345
Upstart,202111,[0-620),0.241049235332239
Upstart,202111,[620-650),0.211705170396525
Upstart,202111,[650-680),0.189283674706797
Upstart,202111,[680-710),0.165565698203423
Upstart,202111,[710-750),0.133995218131839
Upstart,202111,[750+),0.115166311488859
Upstart,202112,[0-620),0.23208140153486
Upstart,202112,[620-650),0.204812565044067
Upstart,202112,[650-680),0.184544494423092
Upstart,202112,[680-710),0.164824722575976
Upstart,202112,[710-750),0.127443482904956
Upstart,202112,[750+),0.109189028463916
Upstart,202201,[0-620),0.217864589173787
Upstart,202201,[620-650),0.194013802292268
Upstart,202201,[650-680),0.172338572866111
Upstart,202201,[680-710),0.153442413838841
Upstart,202201,[710-750),0.118321250483052
Upstart,202201,[750+),0.0987797834401768
Upstart,202202,[0-620),0.243370800524419
Upstart,202202,[620-650),0.217654634573249
Upstart,202202,[650-680),0.192155156336594
Upstart,202202,[680-710),0.159591195369888
Upstart,202202,[710-750),0.123544521229176
Upstart,202202,[750+),0.102189631208536
Upstart,202203,[0-620),0.240791953865063
Upstart,202203,[620-650),0.216781853352831
Upstart,202203,[650-680),0.194128220308363
Upstart,202203,[680-710),0.163502734384351
Upstart,202203,[710-750),0.139584027809407
Upstart,202203,[750+),0.122886571914652
Upstart,202204,[0-620),0.239821594004024
Upstart,202204,[620-650),0.215608770665353
Upstart,202204,[650-680),0.193134628584388
Upstart,202204,[680-710),0.166466327143842
Upstart,202204,[710-750),0.143224203207461
Upstart,202204,[750+),0.131720057566517
Upstart,202205,[0-620),0.240974576372293
Upstart,202205,[620-650),0.217106135757269
Upstart,202205,[650-680),0.196471912490749
Upstart,202205,[680-710),0.167918829784868
Upstart,202205,[710-750),0.149055592800695
Upstart,202205,[750+),0.138573969189315
Upstart,202206,[0-620),0.234606906908277
Upstart,202206,[620-650),0.212806103587607
Upstart,202206,[650-680),0.195202476354883
Upstart,202206,[680-710),0.170175678520789
Upstart,202206,[710-750),0.153407509893387
Upstart,202206,[750+),0.145778771065238
Upstart,202207,[0-620),0.237049736236382
Upstart,202207,[620-650),0.219119667708485
Upstart,202207,[650-680),0.200151640484403
Upstart,202207,[680-710),0.182038871266842
Upstart,202207,[710-750),0.163558646853416
Upstart,202207,[750+),0.155517018210194
Upstart,202208,[0-620),0.246738051276534
Upstart,202208,[620-650),0.228535122984476
Upstart,202208,[650-680),0.21209394571585
Upstart,202208,[680-710),0.1979200286636
Upstart,202208,[710-750),0.181542086533821
Upstart,202208,[750+),0.174516396857517
Upstart,202209,[0-620),0.267473164310626
Upstart,202209,[620-650),0.246064288711938
Upstart,202209,[650-680),0.225473945637353
Upstart,202209,[680-710),0.208641593795354
Upstart,202209,[710-750),0.190892061217057
Upstart,202209,[750+),0.186418185138662
Upstart,202210,[0-620),0.248228758308864
Upstart,202210,[620-650),0.227260654915897
Upstart,202210,[650-680),0.20987639968287
Upstart,202210,[680-710),0.195482521423557
Upstart,202210,[710-750),0.179749739626804
Upstart,202210,[750+),0.174605217301212
Upstart,202211,[0-620),0.246994114535056
Upstart,202211,[620-650),0.229535322343971
Upstart,202211,[650-680),0.211876037411923
Upstart,202211,[680-710),0.201418814363283
Upstart,202211,[710-750),0.188685170140435
Upstart,202211,[750+),0.183717061118696
Upstart,202212,[0-620),0.246420451241908
Upstart,202212,[620-650),0.229068864952437
Upstart,202212,[650-680),0.213238113148325
Upstart,202212,[680-710),0.20441680104841
Upstart,202212,[710-750),0.187627957518863
Upstart,202212,[750+),0.181956717552096
Upstart,202301,[0-620),0.250204493134403
Upstart,202301,[620-650),0.225265154784938
Upstart,202301,[650-680),0.207259081450102
Upstart,202301,[680-710),0.194519458595083
Upstart,202301,[710-750),0.175020757968946
Upstart,202301,[750+),0.17385385043755
Upstart,202302,[0-620),0.242159182992155
Upstart,202302,[620-650),0.224096468845583
Upstart,202302,[650-680),0.207411528081361
Upstart,202302,[680-710),0.197699755345154
Upstart,202302,[710-750),0.183008121716923
Upstart,202302,[750+),0.179525147925851
Upstart,202303,[0-620),0.23519600679067
Upstart,202303,[620-650),0.219548664354141
Upstart,202303,[650-680),0.20325154491216
Upstart,202303,[680-710),0.188602289110053
Upstart,202303,[710-750),0.17281365089037
Upstart,202303,[750+),0.160819109369588
Upstart,202304,[0-620),0.23170364223442
Upstart,202304,[620-650),0.218725044070672
Upstart,202304,[650-680),0.204898344453215
Upstart,202304,[680-710),0.188282402386578
Upstart,202304,[710-750),0.173868397425819
Upstart,202304,[750+),0.166715105656547
Upstart,202305,[0-620),0.238868041822935
Upstart,202305,[620-650),0.223174844970666
Upstart,202305,[650-680),0.207954536678576
Upstart,202305,[680-710),0.194059614818354
Upstart,202305,[710-750),0.180473106207948
Upstart,202305,[750+),0.171948034819938
Upstart,202306,[0-620),0.245399724560061
Upstart,202306,[620-650),0.226760488277672
Upstart,202306,[650-680),0.211543672618103
Upstart,202306,[680-710),0.195979134971653
Upstart,202306,[710-750),0.186306720105287
Upstart,202306,[750+),0.178437399283258
Upstart,202307,[0-620),0.246454437017402
Upstart,202307,[620-650),0.231241685122299
Upstart,202307,[650-680),0.216292655788811
Upstart,202307,[680-710),0.205133191621838
Upstart,202307,[710-750),0.191600830656942
Upstart,202307,[750+),0.189271416766827
Upstart,202308,[0-620),0.260036077104572
Upstart,202308,[620-650),0.237626513411854
Upstart,202308,[650-680),0.223317396806315
Upstart,202308,[680-710),0.209431797388498
Upstart,202308,[710-750),0.195603804777245
Upstart,202308,[750+),0.194404819295124
Upstart,202309,[0-620),0.261081658990378
Upstart,202309,[620-650),0.24256403888312
Upstart,202309,[650-680),0.227957270618252
Upstart,202309,[680-710),0.210335682399922
Upstart,202309,[710-750),0.196547269703958
Upstart,202309,[750+),0.189374010735894
Upstart,202310,[0-620),0.258381453070581
Upstart,202310,[620-650),0.245128102152722
Upstart,202310,[650-680),0.227648954750525
Upstart,202310,[680-710),0.209218892430795
Upstart,202310,[710-750),0.197641348198264
Upstart,202310,[750+),0.197890686906727
Upstart,202311,[0-620),0.263553221183375
Upstart,202311,[620-650),0.2525611154482
Upstart,202311,[650-680),0.233356567780164
Upstart,202311,[680-710),0.213672223931098
Upstart,202311,[710-750),0.201008672371974
Upstart,202311,[750+),0.191950636942675
Upstart,202312,[0-620),0.265213534098311
Upstart,202312,[620-650),0.25165799259843
Upstart,202312,[650-680),0.232712363352534
Upstart,202312,[680-710),0.215945659204336
Upstart,202312,[710-750),0.203525213152821
Upstart,202312,[750+),0.193732394033992
Upstart,202401,[0-620),0.264717735523732
Upstart,202401,[620-650),0.248225348040375
Upstart,202401,[650-680),0.235315514641694
Upstart,202401,[680-710),0.215371636823195
Upstart,202401,[710-750),0.202340996884155
Upstart,202401,[750+),0.194882936248985
Upstart,202402,[0-620),0.262255848069146
Upstart,202402,[620-650),0.249747799175938
Upstart,202402,[650-680),0.230771390364202
Upstart,202402,[680-710),0.216611326396571
Upstart,202402,[710-750),0.206100681117804
Upstart,202402,[750+),0.202907366528183
Upstart,202403,[0-620),0.266988797634691
Upstart,202403,[620-650),0.250175994474684
Upstart,202403,[650-680),0.235020423956473
Upstart,202403,[680-710),0.217494160616145
Upstart,202403,[710-750),0.210273189171758
Upstart,202403,[750+),0.203268781022368
Upstart,202404,[0-620),0.270434538455433
Upstart,202404,[620-650),0.254797368610179
Upstart,202404,[650-680),0.234620359755985
Upstart,202404,[680-710),0.223540795109977
Upstart,202404,[710-750),0.201962205009595
Upstart,202404,[750+),0.193279652392281
Upstart,202405,[0-620),0.273615587350959
Upstart,202405,[620-650),0.255797758078026
Upstart,202405,[650-680),0.24155370960843
Upstart,202405,[680-710),0.229610240137918
Upstart,202405,[710-750),0.206937754443422
Upstart,202405,[750+),0.192247185954185
Upstart,202406,[0-620),0.268489582608023
Upstart,202406,[620-650),0.254106596148832
Upstart,202406,[650-680),0.23837478336867
Upstart,202406,[680-710),0.228878460925965
Upstart,202406,[710-750),0.205137917111212
Upstart,202406,[750+),0.183513505143476
Upstart,202407,[0-620),0.267042770973309
Upstart,202407,[620-650),0.250564989786535
Upstart,202407,[650-680),0.235423153017521
Upstart,202407,[680-710),0.224780226717639
Upstart,202407,[710-750),0.2019879930777
Upstart,202407,[750+),0.178679018001407
Upstart,202408,[0-620),0.270118021819679
Upstart,202408,[620-650),0.253844384933761
Upstart,202408,[650-680),0.240446295832036
Upstart,202408,[680-710),0.23153179790945
Upstart,202408,[710-750),0.203418498810366
Upstart,202408,[750+),0.178040123628496
Upstart,202409,[0-620),0.272303505040229
Upstart,202409,[620-650),0.251828665471436
Upstart,202409,[650-680),0.239674276539607
Upstart,202409,[680-710),0.227931891848914
Upstart,202409,[710-750),0.205922911416481
Upstart,202409,[750+),0.184889650187916
Upstart,202410,[0-620),0.26650146052138
Upstart,202410,[620-650),0.252499717512163
Upstart,202410,[650-680),0.236630451350598
Upstart,202410,[680-710),0.227360420906894
Upstart,202410,[710-750),0.206175633401352
Upstart,202410,[750+),0.190642504506089
Upstart,202411,[0-620),0.271903134294212
Upstart,202411,[620-650),0.256488635859172
Upstart,202411,[650-680),0.235926273265041
Upstart,202411,[680-710),0.226475942782835
Upstart,202411,[710-750),0.205974507499203
Upstart,202411,[750+),0.193395891295226
Upstart,202412,[0-620),0.272162343868241
Upstart,202412,[620-650),0.255327187774654
Upstart,202412,[650-680),0.238705595753353
Upstart,202412,[680-710),0.22921215357198
Upstart,202412,[710-750),0.203317034110873
Upstart,202412,[750+),0.184776401001069
Upstart,202501,[0-620),0.272162343868241
Upstart,202501,[620-650),0.255327187774654
Upstart,202501,[650-680),0.238705595753353
Upstart,202501,[680-710),0.22921215357198
Upstart,202501,[710-750),0.203317034110873
Upstart,202501,[750+),0.184776401001069
Upstart,202502,[0-620),0.272162343868241
Upstart,202502,[620-650),0.255327187774654
Upstart,202502,[650-680),0.238705595753353
Upstart,202502,[680-710),0.22921215357198
Upstart,202502,[710-750),0.203317034110873
Upstart,202502,[750+),0.184776401001069
Upstart,202503,[0-620),0.272162343868241
Upstart,202503,[620-650),0.255327187774654
Upstart,202503,[650-680),0.238705595753353
Upstart,202503,[680-710),0.22921215357198
Upstart,202503,[710-750),0.203317034110873
Upstart,202503,[750+),0.184776401001069
